"Created On","BookingId","Product","Medium","Type","Debit","Credit","Gross Earnings","Bill Number","Available Balance","Utilization","Status","Sub-Type","Deposit Amount","Agent UserId","Payment Reference","Reason","Comments","Payment Fee","Markup","TDS","Ref. Id","Amendment Id","Logged In UserId Id","Booking User Id","Billing Date Time","Entity Code","Transaction Currency","LoggedIn username","Booking username"
"Oct 17, 2024 9:55 AM","TJ1129106355618","AIR","Credit Line","Commission","","1823.05","1860.25","","248490.57","138209.43","Success","Utilisation Adjustment","​-","","4803937279","","","0","0","37.2","TJ1129106355618","","31061288","31061288","Oct 17, 2024 9:55 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 17, 2024 1:56 PM","009629524357","NA","Credit Line","Temporary Limit Change","","200000","","","448490.57","138209.43","Success","","​-","","6749129118","CLR277034-Balu G,S Karthikeyan(51051718)-Pradnya Khaire-Limit","","0","0","0","009629524357","","524586","31061288","Oct 17, 2024 1:56 PM","","","Pradnya Khaire","ASPIRE TOURISM INDIA PVT LTD"
"Oct 19, 2024 6:05 PM","TJ1190106603772","AIR","Credit Line","Paid For Order","105236.91","","","","343253.66","243446.34","Success","","105236.91","","7859100996","","","0","0","0","TJ1190106603772","","31061288","31061288","Oct 19, 2024 6:05 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 21, 2024 12:27 PM","3003106743707","WALLET_TOPUP","Netbanking","Topup","107878.27","","","","0","","Failure","","106075","","6051107302","Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 1803.27; Failure reason: ","","1803.27","0","0","3003106743707","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 21, 2024 12:32 PM","3038106744590","WALLET_TOPUP","Credit Line","Topup","","106075","","441646599334","449328.66","137371.34","Success","Bill Settle","106075","","9800986139","Paid using: hdfc_ccavenue; Payment Fee: 1803.27; Merchant Txn Id: 113512165371","","0","0","0","3038106744590","","31061288","31061288","Oct 21, 2024 12:32 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 21, 2024 1:08 PM","TJ1117106748296","AIR","Credit Line","Paid For Order","108832.88","","","","340495.78","246204.22","Success","","108832.88","","1516365558","","","0","1600","0","TJ1117106748296","","31061288","31061288","Oct 21, 2024 1:08 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 21, 2024 7:16 PM","TJ1047106789930","AIR","Credit Line","Paid For Order","7754","","","","332741.78","253958.22","Success","","7754","","0839990014","","","0","0","0","TJ1047106789930","","31061288","31061288","Oct 21, 2024 7:16 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 21, 2024 7:16 PM","TJ1047106789930","AIR","Credit Line","Commission","","56.84","58","","332798.62","253901.38","Success","Utilisation Adjustment","​-","","3824529024","","","0","0","1.16","TJ1047106789930","","31061288","31061288","Oct 21, 2024 7:16 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 21, 2024 9:16 PM","TJ1099106800783","AIR","Credit Line","Paid For Order","6922","","","","325876.62","260823.38","Success","","6922","","9043702666","","","0","0","0","TJ1099106800783","","31061288","31061288","Oct 21, 2024 9:16 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 21, 2024 9:16 PM","TJ1099106800783","AIR","Credit Line","Commission","","56.84","58","","325933.46","260766.54","Success","Utilisation Adjustment","​-","","5898082419","","","0","0","1.16","TJ1099106800783","","31061288","31061288","Oct 21, 2024 9:16 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 22, 2024 1:10 PM","TJ1010106850698","AIR","Credit Line","Paid For Order","18516","","","","307417.46","279282.54","Success","","18516","","7299169815","","","0","0","0","TJ1010106850698","","31061288","31061288","Oct 22, 2024 1:10 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 22, 2024 1:10 PM","TJ1010106850698","AIR","Credit Line","Commission","","117.6","120","","307535.06","279164.94","Success","Utilisation Adjustment","​-","","7704220490","","","0","0","2.4","TJ1010106850698","","31061288","31061288","Oct 22, 2024 1:10 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 22, 2024 5:21 PM","TJ1023106879928","AIR","Credit Line","Paid For Order","6932","","","","300603.06","286096.94","Success","","6932","","3896634796","","","0","0","0","TJ1023106879928","","31061288","31061288","Oct 22, 2024 5:21 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 22, 2024 5:21 PM","TJ1023106879928","AIR","Credit Line","Commission","","52.53","53.6","","300655.59","286044.41","Success","Utilisation Adjustment","​-","","9562082158","","","0","0","1.07","TJ1023106879928","","31061288","31061288","Oct 22, 2024 5:21 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 22, 2024 8:31 PM","TJ1135106899744","AIR","Credit Line","Paid For Order","17804.48","","","","282851.11","303848.89","Success","","17804.48","","1878146420","","","0","0","0","TJ1135106899744","","31061288","31061288","Oct 22, 2024 8:31 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 23, 2024 9:53 AM","3080106933846","WALLET_TOPUP","Credit Line","Topup","","71376.18","","441646599334","354227.29","232472.71","Success","Bill Settle","71376.18","","6433383753","Paid using: hdfc_ccavenue; Payment Fee: 1213.40; Merchant Txn Id: 113514657035","","0","0","0","3080106933846","","31061288","31061288","Oct 23, 2024 9:53 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 23, 2024 10:05 AM","TJ1172106934362","AIR","Credit Line","Paid For Order","60431.18","","","","293796.11","292903.89","Success","","60431.18","","2334154539","","","0","0","0","TJ1172106934362","","31061288","31061288","Oct 23, 2024 10:05 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 23, 2024 12:09 PM","000303526350","NA","Credit Line","Temporary Limit Change","200000","","","","93796.11","292903.89","Success","","​-","","5822120256","","","0","0","0","000303526350","","","31061288","Oct 23, 2024 12:09 PM","","","","ASPIRE TOURISM INDIA PVT LTD"
"Oct 23, 2024 5:54 PM","3045106991052","WALLET_TOPUP","Credit Line","Topup","","18053","","441646599334","111849.11","274850.89","Success","Bill Settle","18053","","8622467343","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400227675729","","0","0","0","3045106991052","","31061288","31061288","Oct 23, 2024 5:54 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 23, 2024 6:36 PM","3002106995378","WALLET_TOPUP","Netbanking","Topup","25694","","","","0","","Failure","","25694","","4026372779","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Transaction Not available in system","Payment failed due to a delayed response from the gateway","0","0","0","3002106995378","","","31061288","","","","","ASPIRE TOURISM INDIA PVT LTD"
"Oct 24, 2024 9:56 AM","3033107041979","WALLET_TOPUP","Credit Line","Topup","","25694","","441646599334","137543.11","249156.89","Success","Bill Settle","25694","","1632764832","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400227792913","","0","0","0","3033107041979","","31061288","31061288","Oct 24, 2024 9:56 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 24, 2024 1:56 PM","TJ1070107071219","AIR","Credit Line","Paid For Order","4300","","","","133243.11","253456.89","Success","","4300","","7784155106","","","0","0","0","TJ1070107071219","","31061288","31061288","Oct 24, 2024 1:56 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 24, 2024 4:45 PM","3086107090526","WALLET_TOPUP","Credit Line","Topup","","22248.16","","441646599334","155491.27","231208.73","Success","Bill Settle","22249","","4522493805","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400228039058","","0","0","0","3086107090526","","31061288","31061288","Oct 24, 2024 4:45 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 24, 2024 4:45 PM","3086107090526","WALLET_TOPUP","Credit Line","Topup","","0.84","","","155492.11","231207.89","Success","Utilisation Adjustment","22249","","6910357480","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400228039058","","0","0","0","3086107090526","","31061288","31061288","Oct 24, 2024 4:45 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 25, 2024 11:19 AM","TJ1199107155006","AIR","Credit Line","Paid For Order","63714.95","","","","91777.16","294922.84","Success","","63714.95","","4427288194","","","0","0","0","TJ1199107155006","","31061288","31061288","Oct 25, 2024 11:19 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 25, 2024 1:37 PM","TJ1105107170375","AIR","Credit Line","Paid For Order","45443","","","","46334.16","340365.84","Success","","45443","","3927884091","","","0","0","0","TJ1105107170375","","31061288","31061288","Oct 25, 2024 1:37 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 25, 2024 1:37 PM","TJ1105107170375","AIR","Credit Line","Commission","","668.52","682.16","","47002.68","339697.32","Success","Utilisation Adjustment","​-","","4487849226","","","0","0","13.64","TJ1105107170375","","31061288","31061288","Oct 25, 2024 1:37 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 25, 2024 7:00 PM","TJ1155107206059","AIR","Credit Line","Paid For Order","11013.25","","","","35989.43","350710.57","Success","","11013.25","","1620637476","","","0","0","0","TJ1155107206059","","31061288","31061288","Oct 25, 2024 7:00 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 28, 2024 10:57 AM","3014107431677","WALLET_TOPUP","Credit Line","Topup","","106075","","142777051914","142064.43","244635.57","Success","Bill Settle","106075","","3549487399","Paid using: hdfc_ccavenue; Payment Fee: 1803.27; Merchant Txn Id: 113520575866","","0","0","0","3014107431677","","31061288","31061288","Oct 28, 2024 10:57 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 10:43 AM","TJ1154107556353","AIR","Credit Line","Paid For Order","26707.66","","","","115356.77","271343.23","Success","","26707.66","","1993005102","","","0","0","0","TJ1154107556353","","31061288","31061288","Oct 29, 2024 10:43 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:37 PM","3094107597837","WALLET_TOPUP","Credit Line","Topup","","50000","","142777051914","165356.77","221343.23","Success","Bill Settle","50000","","6990941944","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400229892380","","0","0","0","3094107597837","","31061288","31061288","Oct 29, 2024 4:37 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:38 PM","3047107597587","WALLET_TOPUP","Netbanking","Topup","100000","","","","0","","Failure","","100000","","9590322642","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3047107597587","","","31061288","","","","","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:39 PM","3090107597744","WALLET_TOPUP","Netbanking","Topup","90000","","","","0","","Failure","","90000","","7935598695","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3090107597744","","","31061288","","","","","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:40 PM","3020107598176","WALLET_TOPUP","Credit Line","Topup","","50000","","142777051914","215356.77","171343.23","Success","Bill Settle","50000","","1004539254","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400229893133","","0","0","0","3020107598176","","31061288","31061288","Oct 29, 2024 4:40 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:41 PM","3047107597972","WALLET_TOPUP","Netbanking","Topup","30000","","","","0","","Failure","","30000","","8972945039","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3047107597972","","","31061288","","","","","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:49 PM","3084107599399","WALLET_TOPUP","Credit Line","Topup","","50000","","142777051914","265356.77","121343.23","Success","Bill Settle","50000","","1214875520","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200229897468","","0","0","0","3084107599399","","31061288","31061288","Oct 29, 2024 4:49 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:51 PM","3024107599567","WALLET_TOPUP","Credit Line","Topup","","47000","","142777051914","312356.77","74343.23","Success","Bill Settle","47000","","1746156868","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400229897902","","0","0","0","3024107599567","","31061288","31061288","Oct 29, 2024 4:51 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:54 PM","3007107600077","WALLET_TOPUP","Credit Line","Topup","","10000","","142777051914","322356.77","64343.23","Success","Bill Settle","10000","","4112712845","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200229899509","","0","0","0","3007107600077","","31061288","31061288","Oct 29, 2024 4:54 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:56 PM","3037107600203","WALLET_TOPUP","Credit Line","Topup","","10000","","142777051914","332356.77","54343.23","Success","Bill Settle","10000","","4208346445","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400229899994","","0","0","0","3037107600203","","31061288","31061288","Oct 29, 2024 4:56 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:57 PM","3058107600423","WALLET_TOPUP","Credit Line","Topup","","10000","","142777051914","342356.77","44343.23","Success","Bill Settle","10000","","5269057571","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400229900739","","0","0","0","3058107600423","","31061288","31061288","Oct 29, 2024 4:57 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 4:58 PM","3023107600552","WALLET_TOPUP","Credit Line","Topup","","10000","","142777051914","352356.77","34343.23","Success","Bill Settle","10000","","4035745714","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200229901401","","0","0","0","3023107600552","","31061288","31061288","Oct 29, 2024 4:58 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 5:02 PM","3034107600843","WALLET_TOPUP","Netbanking","Topup","8000","","","","0","","Failure","","8000","","0184818141","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3034107600843","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 5:07 PM","3018107601554","WALLET_TOPUP","Credit Line","Topup","","7635.57","","142777051914","359992.34","26707.66","Success","Bill Settle","8000","","1374608171","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200229904574","","0","0","0","3018107601554","","31061288","31061288","Oct 29, 2024 5:07 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 29, 2024 5:07 PM","3018107601554","WALLET_TOPUP","Credit Line","Topup","","364.43","","","360356.77","26343.23","Success","Utilisation Adjustment","8000","","8218425605","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200229904574","","0","0","0","3018107601554","","31061288","31061288","Oct 29, 2024 5:07 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 30, 2024 12:03 PM","TJ1129106355618","AIR","Credit Line","Refund","","23324","","","383680.77","3019.23","Success","Utilisation Adjustment","23324","","3914240012","","","0","0","0","TJ1129106355618","TJA98107670476","51123086","31061288","Oct 30, 2024 12:03 PM","","","Dhananjay Deshmukh","ASPIRE TOURISM INDIA PVT LTD"
"Oct 30, 2024 12:03 PM","TJ1129106355618","AIR","Credit Line","Commission","1823.05","","-1860.25","","381857.72","4842.28","Success","","​-","","2048571376","","","0","0","-37.2","TJ1129106355618","TJA98107670476","51123086","31061288","Oct 30, 2024 12:03 PM","","","Dhananjay Deshmukh","ASPIRE TOURISM INDIA PVT LTD"
"Oct 30, 2024 8:30 PM","TJ1166107731558","AIR","Credit Line","Paid For Order","71940","","","","309917.72","76782.28","Success","","71940","","7899404847","","","0","1000","0","TJ1166107731558","","31061288","31061288","Oct 30, 2024 8:30 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 30, 2024 8:30 PM","TJ1166107731558","AIR","Credit Line","Commission","","917.95","936.7","","310835.67","75864.33","Success","Utilisation Adjustment","​-","","9254419417","","","0","0","18.75","TJ1166107731558","","31061288","31061288","Oct 30, 2024 8:30 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 30, 2024 8:38 PM","TJ1178107732598","AIR","Credit Line","Paid For Order","83780","","","","227055.67","159644.33","Success","","83780","","7266589408","","","0","1000","0","TJ1178107732598","","31061288","31061288","Oct 30, 2024 8:38 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Oct 30, 2024 8:38 PM","TJ1178107732598","AIR","Credit Line","Commission","","1960","2000","","229015.67","157684.33","Success","Utilisation Adjustment","​-","","3105302904","","","0","0","40","TJ1178107732598","","31061288","31061288","Oct 30, 2024 8:38 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 2, 2024 10:52 AM","TJ1183107960728","AIR","Credit Line","Paid For Order","67240","","","","161775.67","224924.33","Success","","67240","","9195439432","","","0","6000","0","TJ1183107960728","","31061288","31061288","Nov 2, 2024 10:52 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 2, 2024 10:52 AM","TJ1183107960728","AIR","Credit Line","Commission","","3857.08","3935.7999999999997","","165632.75","221067.25","Success","Utilisation Adjustment","​-","","0454423417","","","0","0","78.72","TJ1183107960728","","31061288","31061288","Nov 2, 2024 10:52 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 2, 2024 11:39 AM","TJ1133107968407","AIR","Credit Line","Paid For Order","35901.55","","","","129731.2","256968.8","Success","","35901.55","","3229058073","","","0","7500","0","TJ1133107968407","","31061288","31061288","Nov 2, 2024 11:39 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 3, 2024 6:49 PM","TJ1159108123370","AIR","Credit Line","Paid For Order","9030","","","","120701.2","265998.8","Success","","9030","","3379639293","","","0","0","0","TJ1159108123370","TJA57108119834","371457","31061288","Nov 3, 2024 6:49 PM","","","Yusuf Fahim Khan","ASPIRE TOURISM INDIA PVT LTD"
"Nov 4, 2024 12:13 PM","000015606024","NA","Credit Line","Temporary Limit Change","","400000","","","520701.2","265998.8","Success","","​-","","3369432665","CLR283139-Balu G,S Karthikeyan(51051718),Siva(27126)-Pradnya Khaire-Limit","","0","0","0","000015606024","","524586","31061288","Nov 4, 2024 12:13 PM","","","Pradnya Khaire","ASPIRE TOURISM INDIA PVT LTD"
"Nov 4, 2024 6:04 PM","TJ1011108240264","AIR","Credit Line","Paid For Order","22954","","","","497747.2","288952.8","Success","","22954","","2183205142","","","0","0","0","TJ1011108240264","","31061288","31061288","Nov 4, 2024 6:04 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 4, 2024 6:04 PM","TJ1011108240264","AIR","Credit Line","Commission","","167.66","171.07999999999998","","497914.86","288785.14","Success","Utilisation Adjustment","​-","","0022558316","","","0","0","3.42","TJ1011108240264","","31061288","31061288","Nov 4, 2024 6:04 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 5, 2024 4:07 PM","TJ1140108356019","AIR","Credit Line","Paid For Order","7428.22","","","","490486.64","296213.36","Success","","7428.22","","9363769346","","","0","0","0","TJ1140108356019","","31061288","31061288","Nov 5, 2024 4:07 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 5, 2024 4:58 PM","TJ1101108363651","AIR","Credit Line","Paid For Order","13080","","","","477406.64","309293.36","Success","","13080","","8744359100","","","0","0","0","TJ1101108363651","","31061288","31061288","Nov 5, 2024 4:58 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 5, 2024 4:58 PM","TJ1101108363651","AIR","Credit Line","Commission","","129.98","132.63","","477536.62","309163.38","Success","Utilisation Adjustment","​-","","2061541326","","","0","0","2.65","TJ1101108363651","","31061288","31061288","Nov 5, 2024 4:58 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 10:18 AM","TJ1140108446137","AIR","Credit Line","Paid For Order","37722","","","","439814.62","346885.38","Success","","37722","","9605634109","","","0","0","0","TJ1140108446137","","31061288","31061288","Nov 6, 2024 10:18 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 11:31 AM","3007108455870","WALLET_TOPUP","Credit Line","Topup","","40000","","872993320052","479814.62","306885.38","Success","Bill Settle","40000","","8513865020","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200232151966","","0","0","0","3007108455870","","31061288","31061288","Nov 6, 2024 11:31 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 11:36 AM","3081108456351","WALLET_TOPUP","Netbanking","Topup","60000","","","","0","","Failure","","60000","","9998045098","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3081108456351","","","31061288","","","","","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 11:36 AM","3013108456590","WALLET_TOPUP","Credit Line","Topup","","40000","","872993320052","519814.62","266885.38","Success","Bill Settle","40000","","3419557255","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400232153985","","0","0","0","3013108456590","","31061288","31061288","Nov 6, 2024 11:36 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 11:41 AM","3070108457040","WALLET_TOPUP","Netbanking","Topup","49000","","","","0","","Failure","","49000","","2353279686","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3070108457040","","","31061288","","","","","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 11:43 AM","3022108458002","WALLET_TOPUP","Credit Line","Topup","","35000","","872993320052","554814.62","231885.38","Success","Bill Settle","35000","","5179043133","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200232158622","","0","0","0","3022108458002","","31061288","31061288","Nov 6, 2024 11:43 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 11:44 AM","3037108457703","WALLET_TOPUP","Netbanking","Topup","17000","","","","0","","Failure","","17000","","5094859371","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3037108457703","","","31061288","","","","","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 11:45 AM","3028108457848","WALLET_TOPUP","Netbanking","Topup","15000","","","","0","","Failure","","15000","","1028267268","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3028108457848","","","31061288","","","","","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 11:56 AM","3003108458558","WALLET_TOPUP","Credit Line","Topup","","40000","","872993320052","594814.62","191885.38","Success","Bill Settle","40000","","7591511397","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400232164596","","0","0","0","3003108458558","","31061288","31061288","Nov 6, 2024 11:56 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 11:59 AM","3057108460562","WALLET_TOPUP","Credit Line","Topup","","20000","","872993320052","614814.62","171885.38","Success","Bill Settle","20000","","1785687263","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200232166035","","0","0","0","3057108460562","","31061288","31061288","Nov 6, 2024 11:59 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 12:02 PM","3071108460958","WALLET_TOPUP","Credit Line","Topup","","60000","","872993320052","674814.62","111885.38","Success","Bill Settle","60000","","3510444381","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200232167316","","0","0","0","3071108460958","","31061288","31061288","Nov 6, 2024 12:02 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 12:04 PM","3064108461341","WALLET_TOPUP","Credit Line","Topup","","10000","","872993320052","684814.62","101885.38","Success","Bill Settle","10000","","2663062584","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400232168071","","0","0","0","3064108461341","","31061288","31061288","Nov 6, 2024 12:04 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 12:09 PM","3029108461787","WALLET_TOPUP","Netbanking","Topup","10000","","","","0","","Failure","","10000","","2671920053","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3029108461787","","","31061288","","","","","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 12:13 PM","TJ1091106273807","AIR","Credit Line","Paid For Amendment","750","","","","684064.62","102635.38","Success","","​-","","7578687708","","","0","0","0","TJ1091106273807","TJA40108462984","31061288","31061288","Nov 6, 2024 12:13 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Nov 6, 2024 12:25 PM","3098108462644","WALLET_TOPUP","Netbanking","Topup","21000","","","","0","","Failure","","21000","","7640666767","Payment Pending, Paid using: Payphi; Payment Fee: 0.00; Failure reason: Awaiting user action","Payment failed due to a delayed response from the gateway","0","0","0","3098108462644","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
